OrderNo,PostalSector,CustomerType,CustomerId
835192656,31,Individual,941878827152
835202671,44,Individual,698454163608
835226360,57,Individual,840617516746
835233460,15,Individual,547920394834
835245419,33,Individual,526412498335
835348602,52,Individual,19479124642
835451792,60,Individual,416265153405
835462412,52,Individual,129098245171
835516511,26,Individual,424011027889
835537707,43,Individual,288537675605
835551570,69,Individual,138248247814
835567929,54,Individual,237320031867
835604415,41,Corporate,316187442447
835611407,68,Corporate,945726585003
835623305,11,Individual,837806940105
835641594,53,Individual,598423430071
835649565,52,Individual,790265932951
835687302,76,Individual,144608948347
835803816,47,Corporate,974446262021
835837937,56,Individual,754214943008
835846629,51,Individual,961909711310
835852113,65,Individual,511630496280
835935118,30,Individual,297962746971
835948379,54,Individual,779296587174
835972773,25,Individual,603682734181
835974166,44,Individual,563924198171
835999684,55,Individual,763100175198
836057454,48,Individual,178273719432
836112508,15,Individual,352858001958
836139552,68,Individual,207900185887
836141100,51,Individual,723177429600
836196779,59,Individual,236169492895
836203246,54,Individual,272355730947
836204595,41,Individual,38079740374
836257284,27,Corporate,882527124368
836260759,16,Individual,236382246434
836269964,33,Individual,481680593814
836285900,42,Individual,892177313470
836313702,76,Individual,733035611677
836321336,51,Individual,996683659400
836337917,53,Individual,191684470849
836354938,,Individual,793934718181
836448947,90,Individual,114285171496
836576618,16,Individual,360452679499
836609229,54,Individual,914923675046
836646607,16,Individual,526223084310
836681239,59,Individual,193582367266
836684856,,Individual,339673688051
836758502,27,Individual,299307556969
836794641,75,Individual,588120001646
836826481,57,Individual,339250057335
836834590,98,Individual,673710692353
836856682,33,Individual,80272990780
836897334,24,Corporate,481857794194
836903965,64,Individual,196076341481
837020748,37,Individual,582037311344
837072838,22,Individual,73369731377
837080693,88,Individual,995087448249
837119508,73,Individual,34454674740
837132037,42,Individual,731670396764
837260108,42,Individual,995427432329
837296530,52,Individual,788396638174
837322797,63,Corporate,448229584168
837445442,32,Individual,88377204490
837491883,67,Individual,385719481861
837521441,42,Individual,7088053158
837554710,19,Corporate,119382285143
837611547,54,Individual,462885859692
837678000,52,Individual,821697889753
837730153,40,Individual,744627382644
837732746,73,Individual,480521810738
837777843,60,Individual,893940420545
837855246,79,Individual,357751924117
837900761,68,Individual,577323760321
837998366,64,Individual,505644421323
838028463,51,Individual,877607813720
838041791,37,Individual,17876379325
838049658,44,Individual,582112291324
838088366,52,Individual,288313651944
838097308,31,Individual,337184609661
838162484,73,Individual,284955716959
838163526,,Individual,542437958936
838186125,30,Individual,496973502838
838249191,52,Individual,963477784764
838263757,60,Individual,31945230543
838272539,40,Corporate,976245204090
838346007,10,Individual,820804634272
838347988,53,Individual,562037306093
838391426,31,Individual,856050099637
838391870,76,Individual,21533966216
838418424,57,Individual,4768111004
838424300,85,Individual,870116668308
838426609,67,Individual,980485946252
838428479,46,Individual,976970938923
838432385,62,Individual,810676913769
838487597,80,Individual,766408066893
838498089,75,Corporate,681931318687
838560930,38,Corporate,418965247433
838649221,82,Individual,926164423442
838665944,46,Individual,429057697273
838722970,66,Individual,662016071044
838746001,68,Individual,553313623135
838853241,23,Individual,401684764651
838859347,54,Individual,797557468789
838874697,82,Individual,732554745845
838890292,45,Individual,927210250516
838931340,80,Individual,380153164918
838931997,65,Individual,827184715100
838982436,12,Individual,413352279354
839058547,11,Corporate,80692973173
839062260,68,Individual,24561568825
839065863,64,Corporate,662211759209
839075334,81,Individual,438539103084
839087248,79,Individual,424285436120
839121190,82,Individual,20943026538
839139624,12,Individual,116152573989
839197318,54,Individual,10485190487
839202912,12,Individual,180335611927
839217856,14,Individual,526913216118
839227470,29,Individual,734280967243
839252325,25,Corporate,135211728969
839279783,56,Individual,126959424596
839280071,38,Individual,434681217285
839285182,12,Individual,385823522497
839312852,64,Individual,539327330805
839383107,,Individual,465336852021
839490017,53,Individual,219349133013
839497719,54,Individual,746558564362
839513443,57,Individual,19470288296
839517146,54,Individual,391015948544
839531474,44,Individual,224623746983
839548609,68,Individual,151601364668
839549435,54,Individual,500118430199
839564722,56,Individual,659907462694
839575316,79,Individual,956414596769
839579086,45,Individual,764421223046
839624998,41,Individual,899215634659
839645188,55,Individual,421653452767
839676689,35,Individual,920440959360
839704707,63,Corporate,913128621224
839842679,58,Individual,362384948623
839872698,52,Individual,57858919652
839889017,47,Individual,819455333317
839910170,64,Individual,413125326612
839925919,68,Individual,763991706719
839981830,16,Individual,47117328058
839988378,76,Individual,82950511678
840062601,33,Individual,484208929226
840080985,82,Individual,822643790699
840093228,47,Individual,609047926717
840147819,52,Individual,88001679544
840155608,54,Individual,124790309866
840167803,51,Individual,996683659400
840212612,67,Individual,606645274272
840213515,48,Corporate,33961095554
840257966,31,Individual,676225186510
840264290,53,Individual,108959054198
840264503,73,Individual,130282074570
840316810,13,Corporate,197818952353
840350293,67,Individual,222571341564
840369134,38,Individual,957275384855
840456084,57,Individual,570677746851
840501274,43,Individual,513774615559
840506903,29,Individual,168709376813
840537700,72,Individual,179264231036
840567598,56,Individual,774233548943
840591923,13,Corporate,548954323825
840605699,73,Individual,242208950338
840607505,67,Corporate,953125272544
840612537,60,Individual,775491449796
840643380,52,Individual,22365348823
840652864,53,Individual,391073380859
840682867,18,Corporate,74851219961
840700056,48,Corporate,718081413265
840707450,54,Individual,241004958842
840714244,66,Individual,213313515087
840727877,73,Individual,328405080547
840751518,41,Individual,337768578105
840781146,79,Individual,314125309432
840797388,35,Corporate,741898097636
840821424,14,Corporate,616908250145
840829861,15,Individual,136612336288
840900970,82,Individual,272164123987
840966214,12,Individual,806428561192
841032746,25,Individual,59933534223
841134849,88,Individual,279635478964
841181777,16,Individual,780863416327
841186710,18,Individual,425156227436
841211434,18,Corporate,74851219961
841227985,82,Individual,926164423442
841246864,41,Individual,14891063893
841253076,12,Individual,850717711677
841255018,64,Individual,904012590922
841256046,75,Corporate,577885969349
841261957,57,Individual,4768111004
841270667,75,Individual,744696858578
841318568,25,Individual,988498473183
841379923,54,Individual,746558564362
841419773,52,Individual,903939112644
841436397,43,Individual,532829887351
841440558,54,Individual,59062563664
841453963,82,Individual,742533979998
841487723,26,Individual,893848001633
841548240,26,Individual,791163466905
841557389,54,Individual,824767328957
841654037,15,Individual,246165757893
841657870,75,Individual,819088570701
841667448,55,Individual,913932724800
841691745,75,Individual,372523904297
841711660,63,Individual,548522529099
841727770,57,Individual,148409109761
841776810,68,Individual,645607352340
841795877,64,Individual,590380375791
841931732,57,Individual,190492041480
841989759,31,Individual,566203149574
842006321,79,Individual,393387489987
842058204,34,Individual,85182666609
842078566,41,Individual,524069721100
842089795,73,Individual,354682175266
842094574,79,Individual,566066076569
842095679,54,Individual,8369706164
842112791,30,Individual,582238118
842200172,64,Individual,887717964927
842230973,55,Corporate,372006887307
842232086,52,Individual,200269967116
842241883,12,Corporate,565566965384
842296939,82,Individual,355355039523
842299342,46,Individual,10828027853
842353937,39,Individual,632643810917
842361980,82,Individual,42317597460
842380453,12,Individual,333325638946
842381289,60,Individual,133652555914
842406337,23,Individual,758009652322
842415573,31,Individual,315990034622
842438225,53,Individual,495086164913
842464601,54,Individual,461353050862
842470199,31,Individual,196904934531
842472349,14,Individual,924330623347
842481148,64,Individual,915091504219
842483321,42,Individual,312593266888
842486911,12,Individual,923677484903
842536893,82,Individual,72347641254
842537718,15,Individual,475039581488
842567859,68,Individual,906720615944
842601974,64,Individual,711807436094
842621453,82,Individual,593838216119
842793304,57,Individual,239612130609
842803468,,Individual,136424471655
842822868,67,Individual,697382269183
842841613,32,Individual,627503583742
842849120,65,Individual,703505801255
842862366,52,Individual,362505585906
842881927,57,Individual,468234602398
842946486,76,Individual,871455488862
842960319,53,Corporate,397367701812
843003145,55,Individual,61610427556
843040818,48,Corporate,798248170510
843113458,49,Corporate,933801638151
843143006,22,Individual,847991920215
843143272,40,Individual,444054273942
843161761,73,Individual,334616411818
843170536,54,Individual,731827236015
843223354,68,Individual,73147535839
843390180,52,Individual,321173713143
843393365,54,Individual,170413080310
843406253,21,Individual,445553902687
843410764,43,Individual,822959890822
843435136,45,Corporate,815703242077
843485751,64,Individual,690491994180
843523968,59,Individual,156077552381
843526448,14,Individual,500739409001
843615984,72,Corporate,918080799555
843625716,62,Individual,844914262820
843633476,53,Individual,484671191222
843697800,60,Individual,325583455412
843701724,45,Individual,272471656506
843715773,52,Individual,616259618217
843731814,82,Individual,754772923809
843768336,53,Individual,550344306831
843804189,16,Individual,167074752822
843870164,28,Individual,41201031470
843872756,13,Individual,250578364558
843875977,76,Individual,492415471673
843921108,82,Individual,31794273332
844030879,46,Individual,703222794130
844031767,31,Corporate,942706873617
844185452,38,Individual,189154968866
844187199,51,Individual,603852768091
844245839,38,Individual,810045367934
844267253,68,Individual,201041916948
844314481,65,Individual,324829952551
844348660,57,Individual,536881979989
844377406,46,Individual,726645733080
844411088,54,Individual,910580479784
844424757,57,Individual,134237492729
844443066,65,Individual,982392516987
844481339,57,Corporate,297328981866
844503915,31,Individual,682477977853
844508320,53,Individual,218177273483
844543772,53,Individual,779226109588
844600736,65,Individual,522579434896
844616406,59,Individual,977704090634
844645620,18,Individual,996172734357
844713613,21,Individual,885127528775
844726848,64,Individual,113478590873
844741180,48,Corporate,589694430814
844741912,54,Individual,137035338301
844790580,39,Corporate,594215491747
844827779,80,Individual,345456822229
844840774,39,Individual,426525387363
844863206,41,Individual,944667077343
844962812,53,Individual,402503557527
844995630,12,Individual,409867592404
845000187,82,Individual,300063081274
845018035,82,Individual,236743045698
845075256,80,Individual,686585453027
845076670,68,Corporate,164436664761
845159371,52,Individual,736251190417
845165986,39,Individual,545321376974
845170850,55,Individual,907412933156
845209956,61,Individual,817566969085
845235348,53,Individual,317303512527
845269942,82,Individual,174251514977
845279381,51,Individual,509226374212
845285778,49,Individual,517302449198
845318913,31,Individual,742189422463
845335555,67,Individual,351180794703
845399579,82,Individual,645385919982
845462057,41,Individual,311224733833
845492285,40,Individual,462746161477
845596819,46,Individual,628891252292
845632893,47,Individual,877329821003
845648934,48,Corporate,255133520188
845689244,64,Individual,495966526172
845693036,75,Individual,43793942713
845698439,44,Individual,641348909914
845728399,27,Individual,860293165696
845771252,12,Individual,139005540523
845846465,34,Individual,252858879979
845928453,76,Individual,545580658740
846008315,54,Individual,553535172354
846018355,56,Individual,679754118940
846069087,53,Individual,434793559616
846123436,11,Individual,169392928858
846128933,64,Individual,472616950155
846150026,62,Corporate,678455615106
846164494,46,Individual,340808287798
846200731,33,Individual,934061060630
846269064,32,Individual,933867571345
846282230,52,Individual,770398627005
846405588,79,Individual,692030408294
846420320,47,Individual,720472426892
846430970,,Individual,33502138862
846440842,,Individual,882797592454
846534885,52,Individual,276387986818
846571559,65,Individual,379407651495
846611470,54,Individual,616945096545
846634092,64,Individual,13440161131
846634420,15,Individual,101752161795
846692810,73,Individual,294498115474
846707323,25,Individual,649663010998
846717942,37,Individual,32473807008
846723747,,Individual,283793760865
846731374,54,Individual,115459651617
846744151,,Individual,749348422027
846753317,52,Individual,732618420730
846818634,43,Individual,609380503052
846850609,23,Individual,814837978921
846858026,76,Individual,860575227086
846884530,31,Corporate,938676426190
846900595,59,Individual,868650094834
846916729,27,Individual,242591161253
846937308,52,Corporate,72853946244
846959920,45,Individual,106981633858
846990084,,Individual,424503986913
847002652,23,Corporate,637103406491
847030921,64,Individual,341235495902
847096110,90,Individual,533380730713
847123008,73,Individual,758746650344
847131825,59,Individual,7260053068
847180009,53,Individual,854201881981
847185703,22,Corporate,100580700534
847220647,64,Individual,223788578981
847232354,82,Individual,522624060296
847242436,43,Individual,92289227323
847269328,27,Individual,877209411932
847313121,33,Individual,578989748946
847332245,54,Individual,5037917010
847356659,51,Individual,15579357194
847393426,50,Corporate,499536798528
847402653,61,Corporate,168025749561
847407810,41,Corporate,605658354650
847407816,64,Individual,637307923985
847472208,55,Corporate,553702719537
847515974,68,Corporate,327775867275
847571694,54,Individual,796712279953
847585837,26,Individual,533263722635
847632272,51,Individual,932947862400
847648337,63,Corporate,287476760421
847694924,53,Individual,571814734210
847724044,65,Individual,139233137028
847729708,53,Individual,800417705483
847749259,39,Individual,240936887824
847759884,76,Individual,237032807490
847781447,68,Individual,204597252710
847792423,46,Individual,907166933765
847804267,16,Individual,771582238827
847814205,51,Individual,491231229860
847829584,64,Individual,915091504219
847874184,14,Individual,934936919505
847889102,67,Individual,106313094754
847988444,24,Individual,106396548086
848001346,,Individual,897217089212
848059883,12,Individual,711673691386
848122895,79,Corporate,373510551188
848126480,42,Individual,740100196407
848129891,64,Individual,270385107213
848179961,16,Individual,596645140914
848202926,75,Individual,474526390970
848219582,31,Individual,906105845900
848248309,64,Individual,739522962279
848288832,65,Corporate,407946059416
848294498,26,Individual,496804002797
848296677,64,Individual,290825901077
848303532,46,Individual,784463286166
848318362,54,Individual,319762384401
848343123,76,Individual,791010620541
848482500,80,Individual,24440507312
848488392,76,Individual,247053382305
848512681,19,Individual,974740234759
848560467,46,Individual,843291213567
848640920,50,Individual,983718925861
848649645,29,Individual,367064905199
848653942,90,Individual,681040472378
848673846,73,Individual,231778646131
848679109,60,Individual,419487939207
848754206,27,Individual,617168558070
848815480,16,Individual,529161453310
848828125,98,Individual,975543188150
848892891,40,Individual,199263116068
848972301,52,Individual,253602273189
849048880,54,Individual,542437958936
849074203,35,Individual,546341691640
849086938,54,Individual,526739463080
849087353,43,Individual,661222033060
849167682,76,Individual,881133280380
849188708,32,Corporate,505593464719
849189746,60,Corporate,99018860417
849246091,39,Individual,975448715506
849257331,53,Individual,513265287208
849302728,50,Corporate,862847273839
849338006,75,Individual,593120339988
849375368,60,Individual,35797844389
849397461,62,Corporate,270731071437
849451766,23,Individual,529912503240
849507789,53,Individual,756520777121
849520606,25,Individual,646538290843
849594149,64,Individual,472616950155
849642590,73,Individual,465125988672
849696684,13,Individual,215396037228
849697606,69,Individual,133426457746
849730666,68,Individual,282282275181
849742809,52,Individual,329845088188
849751785,28,Individual,911162807078
849769229,53,Individual,523013956579
849796686,48,Individual,727348829602
849827043,15,Individual,101752161795
849840191,68,Corporate,945726585003
849857698,59,Individual,766278791106
849859161,56,Individual,654107324387
849862634,48,Individual,587388937050
849911445,54,Individual,889984183234
849919411,66,Individual,832521193463
850004028,57,Individual,824666747692
850014370,47,Individual,993530170522
850035492,53,Individual,615115181304
850055097,73,Individual,925951635024
850104670,53,Individual,246941723240
850165296,67,Individual,65033536447
850187272,73,Individual,499654871507
850308324,42,Individual,593919444480
850311719,68,Individual,541458560384
850363528,54,Individual,772485302054
850400792,68,Individual,567221444714
850480335,68,Individual,736296502821
850512645,,Individual,127414032345
850512698,73,Individual,374506921167
850551487,48,Individual,909406676383
850643072,60,Individual,832154603208
850650385,28,Individual,187953986455
850690093,60,Individual,505355344081
850692599,18,Individual,176324063742
850714792,16,Individual,329572813309
850725575,40,Individual,170162203991
850753407,15,Individual,269641616657
850762131,44,Individual,157486311998
850763517,99,Corporate,763903097885
850768714,76,Individual,571976024062
850808317,44,Individual,678758953318
850833941,67,Individual,777466728853
850838180,40,Corporate,455382315483
850843023,23,Individual,212833758107
850877183,18,Individual,824620987357
850890589,67,Individual,251816160459
850925642,15,Individual,249748731411
851012703,82,Individual,527412676816
851017545,67,Individual,21741117918
851028960,11,Corporate,632112062556
851042833,50,Individual,765306386839
851075283,54,Individual,74284938043
851084677,67,Individual,624090685825
851086006,14,Individual,825042054191
851167138,,Individual,340305799649
851183911,30,Corporate,732593570332
851195175,52,Individual,812368301122
851266695,50,Individual,972878404174
851318089,23,Individual,516819838317
851332633,64,Individual,956222094978
851346412,52,Individual,106451108018
851416279,45,Individual,237895671001
851431675,65,Individual,849178228755
851528471,64,Individual,293048024851
851536158,,Individual,381665225520
851537926,13,Corporate,197818952353
851618889,48,Corporate,198598626868
851638974,54,Individual,584936759596
851656859,52,Individual,352407979440
851710610,68,Individual,855940570298
851711524,41,Individual,631482567684
851744383,53,Individual,765635718858
851750382,58,Individual,627770311460
851751437,44,Individual,982046862616
851831716,52,Individual,217225067160
851856901,33,Individual,708432312719
851871176,16,Individual,397918187807
851892467,24,Individual,83013291902
852012317,57,Individual,676098774722
852025756,16,Individual,269112040278
852037251,48,Corporate,388486392065
852053511,12,Individual,928429906330
852058090,69,Individual,228795820073
852072276,64,Individual,4489249759
852104189,67,Individual,791733418228
852109493,27,Individual,617168558070
852124223,98,Individual,568511598265
852139510,13,Corporate,216372278895
852165825,25,Individual,107313249975
852166985,82,Individual,302633300900
852174606,37,Individual,27730410386
852186627,29,Individual,346436374424
852202859,18,Corporate,958302742043
852213067,54,Individual,128731366299
852270180,18,Individual,856229788391
852278652,26,Individual,841974392661
852283904,54,Individual,179051075400
852303725,18,Individual,82820261944
852312819,67,Individual,46013071864
852372406,15,Individual,653358348210
852374400,62,Corporate,760833854950
852421365,57,Individual,856930848333
852421863,10,Individual,77905741753
852427326,52,Individual,650088223202
852455230,56,Corporate,779615616215
852468865,43,Individual,393645082453
852508378,30,Individual,857420890428
852522586,53,Individual,943337305083
852543379,51,Individual,120463431823
852545711,27,Individual,789661242934
852602564,51,Individual,168530084263
852613117,37,Individual,326387103927
852621042,59,Corporate,962612443858
852645928,52,Individual,604937580829
852651093,82,Individual,12938433242
852698394,82,Individual,79945267669
852717395,46,Individual,808135570780
852729166,68,Individual,671067254907
852787582,56,Individual,841871340255
852794903,64,Individual,968683098181
852797267,64,Individual,345488487356
852832321,68,Individual,182151449690
852865414,60,Individual,256640386126
852927712,73,Individual,328405080547
853022639,53,Individual,252661188252
853054421,66,Individual,943094561823
853072219,42,Individual,97727861061
853083672,75,Individual,273659115409
853158391,30,Individual,890143118474
853175786,52,Individual,236001961783
853197480,79,Individual,853829114257
853205059,54,Individual,888799704169
853216833,31,Individual,800197400192
853292598,45,Individual,644896818111
853382623,,Individual,706637930996
853383962,67,Individual,191279558811
853398481,26,Individual,338065025244
853410496,41,Individual,500823157326
853413225,82,Individual,503147024652
853453626,16,Individual,521598544514
853589078,68,Individual,944478833286
853591164,53,Individual,779659702859
853602576,82,Individual,593838216119
853654891,73,Individual,618025770408
853666535,23,Individual,336765588229
853676578,78,Individual,824718606615
853717058,68,Individual,303804298022
853722495,45,Individual,570834831597
853808647,53,Individual,626033178781
853846759,42,Individual,480135103498
853847870,64,Individual,208270287527
853914536,67,Individual,197197508640
853937096,47,Individual,703797154987
853957165,67,Individual,787436864233
853978476,38,Individual,396291318844
854034483,56,Individual,152169402359
854070555,73,Individual,645901254162
854082515,40,Individual,838993464299
854095123,56,Individual,358311987415
854107137,11,Corporate,838049558448
854108552,68,Individual,775533689699
854155753,64,Individual,390669841919
854155878,53,Individual,363117225563
854176193,63,Individual,130262309586
854178991,,Individual,710828160416
854220828,59,Individual,38659375583
854242796,76,Individual,395404621405
854367411,12,Individual,190256926408
854388240,49,Corporate,723823032817
854428114,46,Individual,514798641002
854533599,18,Corporate,321300601761
854547377,31,Corporate,361737340620
854548899,57,Individual,248048052371
854554091,62,Corporate,197508739661
854577754,15,Individual,85431799626
854582092,54,Individual,696430485726
854587884,52,Individual,609604838071
854588418,21,Individual,287220633823
854619058,56,Individual,847373000898
854655270,48,Corporate,207970789258
854659676,58,Individual,415545303373
854661552,48,Individual,745906434508
854670353,69,Individual,873729845194
854715464,76,Individual,689757577697
854741167,46,Individual,529193237265
854779678,12,Individual,15064116200
854901484,75,Individual,528233713222
855034942,64,Individual,226033965610
855060422,69,Individual,443023565177
855092209,55,Individual,476561797126
855102752,73,Individual,168290650264
855186210,14,Individual,581624881971
855193604,68,Individual,541458560384
855204895,54,Individual,48498042622
855209148,31,Individual,624424374634
855224128,76,Individual,17873315265
855231812,44,Individual,982534478249
855265511,73,Individual,148991612146
855343257,53,Individual,18439291763
855463086,54,Individual,494640007151
855475506,12,Individual,964539735111
855497700,89,Corporate,136177547200
855501819,43,Individual,222154348201
855526276,48,Individual,564725308490
855577292,33,Individual,503827652358
855628692,64,Individual,444800320601
855643201,78,Individual,297083597704
855671691,68,Individual,238105739294
855702339,,Individual,990458015937
855736763,65,Individual,101463053404
855823361,73,Individual,87984588057
855828622,22,Individual,159271821706
855836081,68,Individual,407066983282
855845273,67,Individual,272796292809
855861356,53,Individual,488110871569
855874012,33,Corporate,883870647572
855917049,73,Individual,9592033233
855933172,26,Individual,820661089260
856006823,51,Individual,208599167117
856018029,54,Individual,965694334301
856146272,67,Individual,276243297280
856149845,27,Individual,264644619732
856159103,27,Individual,840358247632
856161279,56,Individual,438952405178
856162948,67,Individual,852906007046
856180272,61,Individual,424643238532
856198670,79,Individual,576281984326
856262890,41,Corporate,297639633333
856274328,52,Individual,667056187902
856304756,54,Individual,442162512360
856309585,52,Individual,141464578664
856357844,,Corporate,993776627526
856389850,,Individual,345451801860
856404965,73,Individual,206645262920
856435657,73,Individual,254335257840
856452805,57,Individual,752677024246
856455807,65,Individual,688036863693
856472219,23,Individual,291978836898
856485833,64,Individual,708284679934
856510657,68,Individual,220974184505
856520636,56,Individual,670505347725
856551441,21,Individual,511048813612
856573490,54,Individual,651386065080
856629952,60,Individual,818172069520
856659980,53,Individual,883196807471
856795518,53,Individual,387973405901
856807590,,Individual,394220083798
856823486,38,Individual,138091069110
856835001,15,Individual,34497817071
856868538,65,Individual,396100413671
856899022,24,Individual,531630102913
856921371,16,Individual,895071117306
856969935,49,Individual,446702817363
856977919,54,Individual,238730280222
857047235,82,Individual,777103151812
857086837,22,Individual,159438682443
857169863,68,Individual,413908801290
857198373,44,Individual,258793018449
857213251,32,Individual,5136008586
857238807,22,Individual,330693787218
857241451,51,Individual,560717969599
857269590,60,Individual,488750911159
857284549,45,Individual,90127871500
857304852,79,Individual,746155830433
857319642,14,Individual,472827423326
857325557,78,Individual,24555631605
857379654,82,Individual,50928634855
857410066,54,Individual,459758046535
857434756,34,Individual,45060431615
857498511,,Individual,147570150716
857527369,51,Individual,262973324429
857566924,60,Individual,700395425993
857577965,45,Corporate,815703242077
857600518,75,Individual,273947211155
857606201,79,Individual,470583159586
857610741,44,Individual,86449850203
857630638,19,Individual,540507991364
857666419,24,Individual,871780709965
857667458,54,Individual,821384731729
857674687,65,Individual,757497858921
857680529,73,Individual,393786682365
857685315,73,Individual,131353003555
857701126,18,Individual,397144917203
857786677,,Individual,829229997918
857796371,57,Individual,94987359942
857854270,47,Corporate,974446262021
857869222,54,Individual,737493640416
857910671,46,Individual,255312070266
857942888,15,Individual,988432466008
857957271,64,Individual,6808548427
857962113,12,Individual,491303193750
857978676,51,Individual,45800565908
858065498,32,Individual,391205588584
858071910,15,Individual,988432466008
858207584,82,Individual,522624060296
858208857,44,Individual,922277256052
858211282,75,Individual,964997926954
858232514,54,Individual,294531636726
858233792,56,Individual,593557052416
858240109,54,Individual,925075271982
858277596,26,Individual,791163466905
858294528,67,Individual,750508067457
858324775,51,Individual,332983234691
858342812,53,Individual,913683100873
858362092,63,Individual,611581734872
858415129,46,Individual,263386910291
858421625,46,Individual,947667879518
858454998,58,Individual,353204490072
858491491,29,Individual,355292849265
858493014,73,Individual,795165504562
858497563,52,Individual,482876823395
858526934,76,Individual,206329326195
858540848,56,Individual,698242535755
858679391,12,Individual,521824143562
858689379,40,Individual,166737770553
858716245,54,Individual,196103769246
858744947,50,Individual,446745121137
858768193,76,Individual,136660788642
858772629,57,Individual,639909020118
858774325,54,Individual,322821282477
858781736,42,Individual,229711748003
858801981,20,Individual,133882570236
858894253,48,Individual,42737627115
858899410,56,Individual,233536646140
858906844,51,Individual,138085593750
858932975,43,Individual,537755636561
858953843,82,Individual,874842985212
858982882,,Individual,59444826303
859015932,,Individual,39728364874
859041789,16,Individual,956722776863
859068828,51,Individual,211035065627
859109223,,Individual,181561761721
859110839,50,Individual,765306386839
859129275,53,Corporate,473805120848
859148720,50,Individual,904359153610
859169864,,Individual,905582908274
859234071,57,Individual,836749358904
859236043,56,Individual,647724000245
859319363,18,Individual,593729217713
859337686,53,Individual,951490915538
859390907,67,Individual,393301848712
859479868,80,Individual,407105113692
859490803,22,Individual,576315065384
859576737,65,Individual,281350913801
859581698,73,Individual,521722199631
859627760,64,Individual,453073654209
859658423,75,Individual,463874308422
859664173,54,Individual,160820051948
859677452,49,Corporate,52233154922
859725716,22,Individual,576315065384
859784583,64,Individual,918741232749
859793755,23,Corporate,19056240605
859803283,48,Corporate,970759627607
859901988,55,Individual,627642689158
860004807,65,Individual,28429651034
860010833,54,Individual,492212877611
860060978,82,Individual,196235111822
860070091,12,Individual,777325433924
860076714,42,Individual,366928175723
860092460,79,Individual,278417770178
860107194,67,Individual,233656114252
860189661,82,Individual,729618964263
860202837,16,Individual,644269334263
860227839,24,Individual,588329400651
860252518,73,Individual,328405080547
860270038,68,Individual,599035374503
860277302,51,Individual,966959335070
860294741,53,Individual,128354646899
860319467,43,Individual,488059339862
860338056,25,Individual,375356339609
860342876,18,Corporate,11630781647
860357984,56,Individual,527408263777
860367338,62,Corporate,457174064474
860489622,31,Corporate,223051048354
860496152,54,Individual,511960110107
860511161,76,Individual,590493646682
860516405,34,Individual,684015905865
860526109,32,Individual,260780016402
860539183,34,Individual,567498208529
860574519,23,Individual,560934612562
860580222,53,Individual,289406145903
860620999,52,Individual,910208991752
860648822,68,Corporate,713504825049
860675631,69,Individual,944053343970
860707578,41,Corporate,713586026822
860770630,76,Individual,233641924510
860786693,40,Individual,968013949098
860790721,20,Individual,122082383462
860795768,56,Individual,670505347725
860799361,73,Individual,999404654624
860845856,54,Individual,640846245919
860924750,52,Individual,982841117279
860932007,21,Individual,900849721554
860973519,48,Individual,375834367454
861061609,40,Individual,235291113357
861113280,79,Individual,553605341407
861117407,19,Individual,343990499448
861118731,23,Individual,38511366128
861163062,64,Individual,617156868884
861170984,22,Individual,949799816718
861197550,98,Individual,935720002061
861198499,52,Individual,556515091223
861207268,,Individual,477381292751
861217080,79,Individual,234882111887
861229330,63,Individual,548522529099
861281114,15,Individual,72109924574
861328807,45,Individual,215511159030
861344755,53,Individual,29314177042
861345560,73,Individual,586283761149
861374442,73,Individual,94439054123
861416902,17,Corporate,823222118146
861421577,36,Corporate,627383128299
861430094,51,Individual,401959592785
861461678,,Individual,801699633644
861462677,73,Individual,543711961356
861474790,45,Individual,411159116180
861506362,52,Individual,388510576338
861512908,81,Individual,640406401797
861521235,55,Corporate,136177547200
861532180,,Individual,232767102434
861532273,52,Individual,586620229534
861538503,26,Individual,863794111412
861545563,65,Individual,25806361351
861620066,75,Individual,236856820883
861627755,72,Corporate,29182789330
861649644,35,Individual,378281785686
861685756,64,Individual,86695820303
861700451,14,Corporate,136177547200
861701196,68,Individual,716073013065
861758190,55,Individual,291535844502
861808791,12,Individual,145452728428
861820852,59,Corporate,740690322259
861823077,98,Individual,119409089663
861837461,35,Individual,607860936052
861846863,76,Individual,824323801503
861890805,,Individual,429511775849
861899324,54,Individual,583749367979
861907892,48,Individual,236472823424
861921782,46,Individual,343652230736
861997712,54,Individual,755857223676
862042684,40,Corporate,461412563981
862104006,16,Individual,889095685181
862156918,88,Individual,879615181215
862165190,55,Individual,224242075132
862212074,37,Individual,326387103927
862244058,44,Individual,835487070657
862248345,38,Individual,51618334721
862298507,54,Individual,587899040655
862302662,29,Individual,300089734265
862303551,18,Individual,823235102860
862305562,43,Individual,284852731355
862324396,75,Individual,990433094283
862364879,56,Individual,444823287716
862372876,54,Individual,331544715954
862428941,67,Individual,809229473697
862430689,26,Individual,384580227160
862439352,65,Individual,245213168420
862454258,69,Individual,154558492363
862462238,40,Individual,306983316671
862467628,52,Individual,438068476396
862474569,35,Individual,571418169485
862493357,75,Individual,347988970240
862505579,73,Individual,762851894002
862588523,64,Individual,890504048127
862594676,75,Individual,804450602724
862666260,58,Individual,669351960106
862686103,60,Individual,296910671276
862695920,79,Individual,30388163487
862807951,18,Individual,807621522635
